"token_id","token_string","count"
"2419","Ġhouse","29023288"
"2797","Ġobtained","29019393"
"2656","ĠGod","29008146"
"2582","\_","29003153"
"2640","02","28989068"
"2793","Ġexperience","28986309"
"2716","Ġhalf","28970546"
"1787","37","28965302"
"2789","Ġmakes","28959665"
"2820","Ġtrying","28959649"
"351","od","28948540"
"2657","Ċĉĉĉ","28946372"
"790","ons","28931309"
"2802","ĠâĢĺ","28875371"
"1912","Ġwon","28861682"
"2813","Ġdevice","28843581"
"2794","Ġcreate","28837198"
"2819","Ġlooking","28833247"
"406","oc","28760355"
"2841","Figure","28751718"
"472","ard","28734166"
"1240","ah","28733624"
"2730","><","28695220"
"1789","Ġobject","28533783"
"620","ll","28513685"
"2803","Ġfactor","28490513"
"2810","Ġclose","28447259"
"2613","Ġbase","28422583"
"2471","Ġdeath","28280955"
"1320","ization","28263451"
"2796","Ġ(*","28238494"
"331","Ġst","28140317"
"2874","001","28084571"
"2806","Ġblack","28083861"
"2879","Ġadded","28069604"
"2816","ĠYork","28065516"
"505","ast","28061677"
"2847","Ġcause","28053759"
"2732","ĠAfter","28043827"
"2852","Ġfuture","28016083"
"3039","When","28007995"
"2408","Ġamount","27981008"
"1600","Ġinterest","27936479"
"2868","Ġbelieve","27935827"
"2289","Ġaccess","27926028"
"2846","Ġcity","27824264"
"2176","Ġcertain","27790920"
"2756","ĊĊĊ","27709955"
"2898","Ġapplication","27704827"
"1219","ĠAl","27696669"
"1304","Ġreport","27687743"
"2905","Ġrelated","27644127"
"2306","}^","27642017"
"2892","Ġhistory","27626969"
"3272","Â°","27621605"
"2634","Ġ`","27617634"
"2909","Ġminutes","27597305"
"2090","69","27591522"
"1255","ness","27588032"
"2144","Ġmaterial","27572660"
"1392","Ã¤","27547758"
"2617","pm","27542881"
"507","ans","27529573"
"2900","Ġsolution","27526658"
"1921","Ġreason","27523639"
"2746","Ġapproach","27491710"
"2867","Ġproperty","27478218"
"2877","value","27461008"
"1286","self","27368944"
"2908","Ġincluded","27367635"
"947","ER","27326219"
"2919","Ġregion","27321885"
"614","ite","27304464"
"2918","Ġheld","27270499"
"2947","],[@","27252841"
"2239","Ġ>","27164797"
"2934","Ġidea","27158756"
"2031","44","27139293"
"2564","Ġmind","27136638"
"1429","Ġchild","27022929"
"2931","Ġdefined","27014260"
"1525","99","26952711"
"2927","Ġeyes","26937048"
"932","als","26827547"
"823","Ġadd","26800656"
"1615","by","26782743"
"2970","Ġgetting","26762813"
"2201","Ġmajor","26717645"
"729","ov","26696570"
"2962","Ġseries","26683813"
"2872","Ġyoung","26675630"
"2975","Ġrespectively","26644845"
"1976","75","26624113"
"2859","rho","26613031"
"1933",")/","26577369"
"2385","48","26567617"
"2805","Ġq","26564820"
"2704","}{\","26526041"
"2060","Ġindividual","26523245"
"3005","delta","26512422"
"2959","Ġreceived","26510097"
"2364","key","26434444"
"2462","Ġ%","26431028"
"333","ay","26412006"
"2929","Ġpaper","26383215"
"2758","Ġmembers","26379072"
"2923","Ġcancer","26326416"
"528","ous","26310924"
"2994","Ġhimself","26289708"
"2362","Ġevent","26256670"
"2199","Ġproject","26247169"
"1045","Ġel","26211231"
"2673","%)","26207568"
"2948","import","26195015"
"609","are","26174925"
"2497","^{-","26166214"
"3021","Ġthus","26148977"
"2974","html","26141632"
"3012","Ġsignificantly","26126691"
"3000","Ġwords","26063725"
"3045","Ġperformance","26011157"
"3047","Ġsaw","25980732"
"2969","Ġsimple","25953044"
"2739","Ġfood","25935035"
"684","ates","25902636"
"2926","Ġstory","25893170"
"3041","Ġmillion","25887144"
"2606","time","25860535"
"2096","Ġunderstand","25800954"
"3053","Ġstarted","25767853"
"2622","Ġnormal","25756329"
"2993","She","25737509"
"1059","let","25707932"
"1680","ĠIs","25695466"
"487","ib","25675725"
"2162","phi","25672656"
"3038","Ġhours","25645121"
"763","ish","25627697"
"3124","theta","25625833"
"775","ĠCh","25608165"
"700","hat","25596020"
"3078","Ġwanted","25588872"
"3066","Ġvia","25578931"
"2911","$-","25569988"
"3064","Ġdifference","25567085"
"711","Ġdes","25548150"
"3061","Ġdecision","25545999"
"2437","class","25536263"
"3058","Ġneeded","25534265"
"3063","Ġtoday","25503855"
"3182","define","25494834"
"1080","ator","25489785"
"2222","95","25484700"
"820","Ġco","25450087"
"3054","Ġstates","25431016"
"3115","tau","25415911"
"2941","03","25414391"
"3095","Ġsomeone","25410300"
"2216","Ġdesign","25398013"
"2990","Ġnetwork","25340371"
"448","Ġch","25331883"
"3074","All","25331078"
"3072","Ġpopulation","25324535"
"3082","Ġmethods","25315393"
"3081","Ġadditional","25304566"
"1257","be","25298893"
"1924","Ġrecord","25213336"
"2280","Ġmass","25209954"
"2798","Ġheart","25187019"
"3114","Ġcommunity","25176002"
"2311","})","25159748"
"2594","ĠSee","25159289"
"1614","Ġturn","25116512"
"3069","Â±","25077118"
"468","per","25066672"
"3133","Ġseems","25033267"
"3474","const","25029320"
"2785","Ġ||","25002744"
"610","ry","24981368"
"1967","70","24968854"
"2654","Ġid","24964599"
"3103","Ġtherefore","24926225"
"3153","Ġlive","24925851"
"2829","Ġtable","24912149"
"1165","ĠQ","24900481"
"2776","String","24893471"
"3116","Ġgrowth","24891326"
"1321","ier","24877059"
"3104","Ġlines","24868116"
"3164","Ġprobably","24832871"
"3128","Ġparty","24827610"
"3151","omega","24823665"
"2914","Ġfront","24820442"
"1982","ĠUS","24810682"
"3214","partial","24808113"
"2876","Ġstring","24791633"
"3169","based","24790428"
"2249","-\","24777195"
"3073","></","24764233"
"3139","Ġitself","24758334"
"3110","Ġpatient","24696038"
"706","ob","24686527"
"1267","ST","24686417"
"1608","ĠSh","24685667"
"2952","Ġseason","24684672"
"2807",""")","24681744"
"1282","line","24662644"
"2752","ĠMy","24644644"
"1181","]{}","24631875"
"2045","Ġprevious","24620427"
"413","ke","24619097"
"3220","My","24605909"
"2205","ley","24603624"
"3023","nu","24549616"
"2278","Ġreview","24530599"
"3181","times","24491183"
"2693","09","24462912"
"3168","Ġwhite","24415654"
"1206","tr","24413347"
"1885","Ġproduct","24404339"
"1202","$\","24400062"
"1222","min","24393792"
"504","ide","24388709"
"552","ary","24370937"
"1073","Ġdi","24365498"
"3032","ĠHis","24336858"
"3185","Ġinstead","24310183"
"3001","Ġ=>","24286926"
"3085","Ġfilm","24278899"
"2082","65","24278769"
"2851","td","24277263"
"420","ment","24275336"
"5186","ÃĲ","24261780"
"2369","no","24223068"
"3192","Ġtaking","24203878"
"3198","Ġneeds","24201093"
"2904","08","24194566"
"2945","42","24193790"
"363","ri","24192896"
"336","ce","24189988"
"2505","Ġtext","24181971"
"3235","Table","24169040"
"2270","90","24161363"
"2105","Ġcost","24156481"
"1720","ĠRe","24150691"
"3200","Ġmotion","24132153"
"3212","Ġbehind","24111989"
"3206","Ġinvolved","24098247"
"1911","add","24089028"
"1908","Ġconsider","24085832"
"3261","Ġlooked","24084645"
"1750","Ġclaim","24055208"
"868","les","24054920"
"1551","Ġrest","23974769"
"3237","Ġproblems","23965553"
"3003","ĠTHE","23954253"
"1410","ES","23938779"
"2574","eq","23909428"
"3213","Ġstep","23908849"
"3210","Ġmodels","23886052"
"2570","Ġcomplex","23863740"
"3253","Ġeverything","23850801"
"3240","Ġquite","23848099"
"2625","Ġsignal","23833905"
"3221","Ġfalse","23827350"
"1042","IN","23809581"
"3233","Data","23803672"
"2266","Ġstrong","23782716"
"2118","Ġmove","23767614"
"3260","Ġknew","23766159"
"3249","Ġcomes","23764884"
"2822","Ġnear","23743971"
"2618","Id","23743879"
"3236","Ġoriginal","23736143"
"2987","Ġworks","23714140"
"2502","Ġred","23710799"
"2628","Ġjob","23690010"
"2850","^\","23687243"
"3275","Ġproduction","23657482"
"2896","ĠBy","23645105"
"2075","Ġpay","23637821"
"2504","47","23632834"
"2537","49","23594544"
"3259","infty","23588551"
"3239","Ġpage","23575010"
"3238","Ġservices","23557787"
"3040","leq","23528879"
"2800","Ġsix","23512205"
"3257","Ġdefendant","23415906"
"3268","Ġdistribution","23410920"
"3270","Ġanti","23382135"
"3290","Ġquality","23365616"
"511","ase","23361207"
"3150","Ġdie","23356880"
"3287",""");","23354123"
"3276","Ġtemperature","23346013"
"2451","Ġcheck","23337974"
"1421","Ġlead","23337066"
"3282","Ġsense","23288859"
"3264","Ġexpected","23284183"
"474","ical","23267463"
"1070","led","23267349"
"2714","Ġspecial","23261420"
"580","av","23258557"
"2516","ĠJohn","23221161"
"3015","ĠÂ§","23217521"
"606","ang","23187013"
"3304","Ġinside","23149582"
"451","ial","23149014"
"2774","Ġmoment","23139751"
"2887","see","23107108"
"3309","Ġnecessary","23101602"
"2913","year","23096461"
"3091","Ġshall","23081387"
"1757","Ã¡","23007248"
"885","ise","23002459"
"2801","Ġweight","23001689"
"2303","Ġtarget","22998962"
"655","Ġ19","22994032"
"2808","log","22948304"
"2992","*,","22914880"
"595","ally","22891120"
"3332","Ġrecent","22879284"
"1405","me","22869228"
"3019","Ġ$(","22851701"
"3340","Ġespecially","22805182"
"3313","ĠNational","22804081"
"3127","Ġ21","22788665"
"2395","Ġaccount","22781983"
"3080","}}\","22769607"
"2098","Ġplan","22765202"
"3255","...""","22764757"
"3320","Ġgene","22745593"
"2552","ĠMay","22733137"
"3529","that","22725737"
"3250","âĢĲ","22710589"
"459","ure","22689628"
"653","Ġsp","22673759"
"2978","Ġlength","22668687"
"1617","Ġcondition","22668562"
"2720","Ġprior","22650609"
"2957","Ġloss","22639414"
"3383","Ġ(-","22603149"
"3345","Ġoutside","22593869"
"3356","Ġlonger","22573378"
"3365","Ġsimply","22551455"
"3361","Ġpresence","22535378"
"2726","ĠWith","22528984"
"462","og","22522121"
"1826","new","22506755"
"3374","Ġissues","22473048"
"3281","size","22445903"
"3216","Ġground","22429345"
"3279","ĠÂ±","22409084"
"1439","not","22400726"
"2137","Ġwar","22379568"
"1445","Ġart","22376218"
"1184","]\]","22358899"
"2991","Ġvoid","22357302"
"785","ma","22352827"
"3388","Ġaverage","22341807"
"433","red","22340313"
"3382","Ġclinical","22337083"
"3394","Ġevents","22305607"
"744","old","22290554"
"3308","ĠThus","22285481"
"3408","Ġphase","22283791"
"3386","Ġfeatures","22261043"
"1981","ling","22253887"
"3076","Ġbad","22244262"
"1940","co","22238498"
"1033","sp","22230210"
"2558","Ġpercent","22221806"
"3333","._","22206287"
"3101","Ġmother","22204291"
"607","ach","22203752"
"3400","Ġprovides","22160832"
"1313","Ġmet","22145363"
"3079","43","22093775"
"3395","Ġbecame","22088432"
"3417","Ġspecies","22082723"
"2434","ĠCo","22066468"
"498","cl","22041252"
"2566","test","22039682"
"3202","Ġ\\","22033639"
"2256","Ġsubject","22021072"
"956","Ġfollow","22018630"
"3416","Ġwoman","21999364"
"3413","Ġdetermined","21994068"
"3425","Ġsequence","21965093"
"953","its","21954370"
"3211","code","21920311"
"876","__","21909198"
"1581","Ġallow","21903514"
"3407","Ġbegan","21875821"
"2950","46","21863065"
"2251","67","21862519"
"3446",""".","21836131"
"3420","Ġmedia","21818821"
"3159","Ġword","21812279"
"3426","Ġcomplete","21778202"
"734","Ġinter","21774970"
"1346","ists","21753338"
"3410","Ġsample","21748535"
"3473","Ġpressure","21724694"
"2417","55","21710625"
"2922","07","21691623"
"3347","Ġson","21688694"
"478","iz","21639631"
"538","ub","21634790"
"345","Ġcon","21632327"
"3228","ĠCity","21590170"
"1464","eta","21567115"
"1212","app","21567097"
"410","ore","21565986"
"1719","AS","21560587"
"3442","Delta","21536419"
"400","iv","21522233"
"2791","Ġmarket","21517832"
"3481","ĠOF","21517694"
"3477","Ġeasy","21496781"
"3515","Ġrunning","21475238"
"3369","Ġdoor","21443130"
"3492","Ġvideo","21442389"
"2055","88","21430653"
"1556","AL","21423023"
"3614","https","21393212"
"3470","Ġfunctions","21390662"
"3448","Ġlanguage","21373718"
"3071","06","21349852"
"3490","Ġforce","21326839"
"445","ren","21321809"
"2866","âĢ¦","21320208"
"3156","41","21311657"
"3113","with","21301442"
"587","ile","21300686"
"1179","cal","21295575"
"982","ics","21283513"
"796","ade","21275007"
"593","ance","21239942"
"1288","br","21232407"
"2765","List","21211650"
"3513","Ġpolice","21159747"
"1145","An","21146005"
"3531","Ġturned","21113187"
"3392","Ġfather","21107629"
"1194","AT","21102232"
"3533","Ġquestions","21063955"
"3353","\\","21049889"
"2088","AP","21039294"
"3404","At","21037615"
"1934","AC","21026559"
"3510","Ġtypes","21024235"
"2227","85","21018595"
"3534","Ġgave","21007330"
"3523","Ġstop","20978111"
"3597","Ġtried","20937594"
"3484","Ġstudents","20935412"
"3307","Ġ22","20921224"
"3543","Ġfelt","20905192"
"1864","IC","20898306"
"911","ex","20892520"
"2637","ING","20882604"
"3541","Ġmemory","20877509"
"3548","Ġisn","20874178"
"3542","Ġwritten","20864220"
"3559","Ġpresented","20858775"
"3387","Ġ40","20858437"
"3589","Ġwasn","20844216"
"3520","Ġphysical","20843381"
"3346","Ġ...","20842113"
"3551","Ġcoming","20806879"
"1758","ina","20804968"
"3570","Ġrights","20785488"
"3286","Ġdistrict","20774986"
"3553","Ġleave","20773185"
"907","ize","20760744"
"3522","Ġdate","20755804"
"3560","Ġfollowed","20754757"
"3562","Ġcreated","20744105"
"3726","They","20733628"
"3367","Ġpersonal","20730539"
"545","ph","20716236"
"2831","Ġcross","20705256"
"3580","Ġproducts","20675465"
"2577","my","20673457"
"793","ps","20663025"
"438","ud","20619682"
"3576","Ġeffective","20583755"
"661","ks","20574931"
"3587","Ġdirectly","20571840"
"3608","Ġgenes","20569173"
"2953","Ġaddress","20555576"
"2766","+\","20546872"
"3530","Ġsamples","20526998"
"50260","                  ","20504931"
"3291","])","20504450"
"3607","Ġproperties","20467162"
"3558","Ġmember","20459127"
"3582","tilde","20456067"
"408","ill","20449046"
"3622","Ġago","20447345"
"3569","Ġpolitical","20441713"
"3186","Ġsearch","20433310"
"536","ok","20382117"
"3626","Ġnatural","20374169"
"3618","Ġweeks","20369872"
"3527","Ġacid","20350430"
"2029","=\","20339728"
"1545","def","20334878"
"3196","ĠDr","20331276"
"1675","Ġrespect","20315478"
"3625","Ġprimary","20314925"
"3378","With","20306042"
"3613","Ġ!=","20301436"
"1200","sh","20278855"
"3563","Ġlate","20262247"
"3430","Ġwrong","20249049"
"3602","Ġparameters","20247767"
"3284","Ġelement","20237049"
"1189","over","20231922"
"3603","Ġelements","20216931"
"3302","Ġinitial","20215302"
"3637","Ġfollows","20204637"
"3652","Ġbuilding","20176309"
"3709","include","20169462"
"601","so","20168599"
"3636","Ġidentified","20151130"
"354","Ġpro","20150217"
"50261","                 ","20135344"
"3646","Ġpolicy","20133315"
"3438","Ġformer","20132677"
"3663","Ġlost","20112485"
"2834","Ġdifficult","20105041"
"3653","Ġdetermine","20067111"
"3694","Ġsoftware","20050399"
"3303","}$,","20039995"
"1490","(-","20037114"
"2358","68","20029239"
"2624","Ġcut","20017770"
"3662","Ġanswer","20004142"
"3688","Ġinvention","19994891"
"3498","px","19988006"
"3672","Ġareas","19939163"
"3692","Ġwhose","19934923"
"2106","âĪĴ","19926552"
"1854","Ġpath","19895283"
"1952","au","19888798"
"2659","Ġland","19883723"
"3630","Ġwrite","19878736"
"3687","Ġgreater","19864937"
"1037","ically","19862323"
"983","ms","19823699"
"3645","ĠWorld","19801211"
"2526","66","19797142"
"2284","ai","19782249"
"585","con","19768716"
"3727","Ġrelease","19757874"
"3780","Ġanyone","19715088"
"3401","')","19697921"
"3690","ĠInc","19681089"
"3715","Ġdeveloped","19677412"
"1372","OR","19676435"
"3357","53","19672465"
"3117",")}","19650725"
"1190","yl","19648305"
"3739","Ġmedical","19645591"
"379","her","19627458"
"365","pe","19626101"
"1030","Ġconst","19623236"
"2197","Ġsent","19611525"
"557","Ġdis","19599969"
"3735","Ġheard","19591512"
"3710","Ġlimited","19575567"
"3208","56","19571916"
"3640","Ġknowledge","19564637"
"998","St","19552508"
"3732","Ġapplied","19538900"
"3720","Ġbasis","19531183"
"2981","xi","19527926"
"1351","ane","19525475"
"3280","Ġinput","19519268"
"2954","Ġrelationship","19492873"
"3011","57","19476116"
"3349","Ġ28","19473111"
"2534","Ġbar","19470961"
"3564","Ġhands","19469372"
"3746","Ġthemselves","19433828"
"2312","Ġtalk","19432214"
"555","ty","19378289"
"3738","Ġalthough","19375638"
"3495","Ġ23","19370045"
"2386","{{\","19369843"
"4353","void","19336816"
"3753","Ġnature","19317716"
"664","we","19317461"
"2768","Ã¥","19296647"
"3745","Ġability","19290807"
"3295","Ġcolor","19273045"
"3733","Ġtraining","19272594"
"1277","AR","19249970"
"1605","ĠDe","19238189"
"3517","Ġsoon","19233504"
"3773","Ġplayers","19233410"
"1947","ung","19231682"
"3782","Ġparticularly","19220415"
"3762","Ġtheory","19217678"
"2691","86","19208061"
"3437","ĠCD","19204224"
"439","Ġsh","19194414"
"3429","width","19192900"
"3140","file","19186304"
"3708","Ġstatus","19185269"
"1400","EN","19183503"
"3635","Ġnull","19176433"
"3138","![","19170604"
"2357","77","19151606"
"3777","Ġreduced","19133135"
"3719","ĠII","19114131"
